race,gender,date,zip,income,type,term,interest,principal,approved,adj_bls_2,id
Black,Female,2011-04-01,60626.0,22895.0,Auto,72,4.983042061054472,31295,False,0.1,1135
Other,Female,2012-05-01,60614.0,178780.0,Home,360,1.5438884809122686,1405312,True,0.16,1136
Other,Male,2015-06-01,60622.153968253966,13039.0,Personal,12,17.33553048849262,13950,True,0.13,1137
White,Female,2017-12-01,60614.0,100203.0,Home,180,3.124210476127976,818625,False,1.3,1138
White,Female,2014-05-01,60626.0,56698.678468899525,Home,360,1.0813136282521902,236735,False,0.09,1139
White,Female,2016-12-01,60614.0,56698.678468899525,Auto,72,4.886150943400907,61125,True,0.54,1140
Hispanic/Latino,Female,2012-05-01,60626.0,17261.0,Auto,72,2.800998832635252,11832,False,0.16,1141
Black,Male,2011-06-01,60637.0,29058.0,Auto,84,2.8361111120015465,760,False,0.09,1142
Black,Male,2015-09-01,60626.0,136702.0,Home,240,5.812100717407468,1119617,False,0.14,1143
Hispanic/Latino,Female,2015-07-01,60625.0,56698.678468899525,Home,360,4.572014220859223,649458,True,0.13,1144
Other,Female,2015-11-01,60625.0,56698.678468899525,Home,360,4.462096043921202,729929,True,0.12,1145
Black,Male,2016-11-01,60623.0,28307.0,Auto,72,6.576641611388496,15008,False,0.41,1146
Asian,Female,2013-10-01,60611.0,149421.0,Home,360,5.983707316544178,1057968,True,0.09,1147
White,Male,2018-09-01,60625.0,56698.678468899525,Auto,72,5.952239181522005,80400,True,1.95,1148
White,Female,2016-11-01,60614.0,56346.0,Auto,72,6.996686031903339,16302,True,0.41,1149
Hispanic/Latino,Male,2014-07-01,60623.0,47851.0,Home,180,4.320836099903579,382181,False,0.09,1150
Hispanic/Latino,Female,2013-12-01,60623.0,17617.0,Home,180,5.55981580740224,91462,False,0.09,1151
Black,Female,2015-10-01,60623.0,40621.0,Personal,24,11.504840509555631,33770,True,0.12,1152
,Female,2018-05-01,60623.0,9692.0,Auto,72,7.19433218714783,17690,False,1.7,1153
Black,Male,2011-12-01,60623.0,28859.0,Home,300,1.653629796928969,208945,False,0.07,1154
Black,Male,2013-06-01,60623.0,25581.0,Personal,18,9.726490834421384,16451,True,0.09,1155
,Female,2013-11-01,60615.0,39102.0,Home,360,3.071365156226961,241212,False,0.08,1156
Black,Male,2015-08-01,60637.0,42733.0,Personal,48,2.477717566018029,94570,True,0.14,1157
Other,Female,2012-10-01,60625.0,56698.678468899525,Home,240,3.325055700232111,660449,True,0.16,1158
White,Female,2017-10-01,60614.0,127666.0,Home,240,4.646125309344739,1192229,False,1.15,1159
Hispanic/Latino,Female,2012-02-01,60623.0,56698.678468899525,Personal,24,7.8771012849246596,42922,True,0.1,1160
Hispanic/Latino,Male,2016-06-01,60614.0,210022.0,Home,300,6.528350554989259,1290299,True,0.38,1161
White,Female,2016-11-01,60637.0,37912.0,Auto,72,6.942166449023113,29514,False,0.41,1162
Black,Male,2018-05-01,60637.0,4181.0,Personal,12,8.601257961136554,3044,False,1.7,1163
Black,Female,2018-05-01,60637.0,73264.0,Auto,72,5.220172502263843,40489,True,1.7,1164
Hispanic/Latino,Male,2017-09-01,60623.0,16257.0,Auto,72,6.4559002290644365,13003,False,1.15,1165
Black,Male,2018-06-01,60626.0,11947.0,Home,180,6.376955045062887,82250,False,1.82,1166
White,Female,2013-09-01,60614.0,56698.678468899525,Auto,84,6.603126932460827,18577,True,0.08,1167
Black,Female,2012-08-01,60637.0,56698.678468899525,Personal,18,11.916080381637023,39634,True,0.13,1168
Black,Female,2018-02-01,60615.0,56698.678468899525,Personal,24,12.546436452797376,8063,True,1.42,1169
Black,Female,2017-09-01,60623.0,50967.0,Auto,72,6.490150704057925,38434,False,1.15,1170
Hispanic/Latino,Male,2018-01-01,60626.0,7254.0,Personal,24,12.053280057384711,7076,False,1.41,1171
Other,Male,2011-01-01,60626.0,86461.0,Auto,72,4.75622313615868,58740,False,0.17,1172
White,Female,2017-05-01,60614.0,56698.678468899525,Home,360,5.393710106243269,1168646,True,0.91,1173
Black,Female,2013-07-01,60637.0,16580.0,Auto,60,6.076769843887018,25876,False,0.09,1174
Asian,Male,2017-12-01,60625.0,32149.0,Home,360,6.406938720171105,228374,True,1.3,1175
Black,Female,2018-12-01,60637.0,56698.678468899525,Personal,24,10.973101728190269,45751,True,2.27,1176
White,Female,2016-11-01,60611.0,30393.0,Personal,60,7.60059686706662,20533,False,0.41,1177
Other,Female,2011-04-01,60626.0,12102.0,Personal,12,8.22344118443619,11270,False,0.1,1178
Black,Female,2013-05-01,60623.0,69041.0,Home,180,7.790383007627675,576036,False,0.11,1179
Black,Female,2013-09-01,60637.0,26804.0,Home,360,4.770943206262755,183237,False,0.08,1180
Hispanic/Latino,,2015-09-01,60611.0,58350.0,Home,360,2.145170103635795,428926,True,0.14,1181
Black,Female,2014-07-01,60615.0,37226.0,Auto,72,5.154561500640822,26386,False,0.09,1182
Other,Female,2015-02-01,60626.0,56698.678468899525,Personal,48,13.430165372004897,10664,True,0.11,1183
White,Male,2013-02-01,60614.0,17619.0,Auto,84,5.296773184420534,29407,True,0.15,1184
Black,Male,2016-11-01,60623.0,56129.0,Auto,72,6.230452243742982,42018,False,0.41,1185
Other,Male,2011-12-01,60637.0,11202.0,Auto,72,5.632547892502494,20760,False,0.07,1186
White,Female,2015-04-01,60611.0,56698.678468899525,Personal,18,12.16358467880432,40741,True,0.12,1187
Other,Male,2012-10-01,60637.0,4693.0,Personal,24,11.633697638030291,2107,False,0.16,1188
Black,Male,2016-12-01,60623.0,65023.0,Home,240,1.5525460316200217,323541,False,0.54,1189
Black,Male,2015-03-01,60637.0,94310.0,Home,360,2.085723430227552,539120,False,0.11,1190
Hispanic/Latino,Male,2016-04-01,60625.0,5242.0,Personal,24,9.350554212154952,7588,False,0.37,1191
Black,Male,2016-04-01,60626.0,21289.0,Personal,60,4.367922327097935,13516,False,0.37,1192
White,Male,2015-02-01,60625.0,102644.0,Personal,18,13.557672982625762,78216,True,0.11,1193
Black,Female,2015-11-01,60637.0,10452.0,Personal,60,15.520748825623,14611,True,0.12,1194
Black,Male,2014-06-01,60615.0,14050.0,Auto,60,3.691309206602169,6868,False,0.1,1195
Black,Male,2015-04-01,60615.0,56615.0,Auto,60,5.914428220398292,21293,False,0.12,1196
Black,Female,2014-12-01,60615.0,10096.0,Auto,84,6.110293754206472,8857,False,0.12,1197
Black,Male,2018-10-01,60637.0,24593.0,Personal,60,7.569550885282965,16203,False,2.19,1198
Black,Female,2013-01-01,60615.0,8796.0,Auto,84,5.357176780651638,13084,False,0.14,1199
White,Male,2014-05-01,60637.0,44070.0,Home,300,1.1805818692001318,373513,False,0.09,1200
White,Female,2016-04-01,60614.0,49284.0,Auto,72,4.165386699360119,46311,True,0.37,1201
White,Female,2017-07-01,60611.0,56698.678468899525,Home,360,5.525810837114289,1153677,True,1.15,1202
Black,Female,2018-11-01,60637.0,35176.0,Personal,18,11.951027979224229,26204,True,2.2,1203
Black,Male,2013-06-01,60623.0,12735.0,Personal,18,0.8706701613952764,7938,False,0.09,1204
White,Male,2016-06-01,60614.0,115878.0,Home,360,4.060363228438627,996730,True,0.38,1205
White,Male,2016-01-01,60614.0,121195.0,Home,360,0.7605516345803494,941532,True,0.34,1206
Hispanic/Latino,Female,2012-04-01,60625.0,56698.678468899525,Home,300,5.452835175015927,360947,True,0.14,1207
White,Male,2012-01-01,60625.0,162732.0,Personal,18,18.76380904476533,294520,True,0.08,1208
White,Male,2018-09-01,60614.0,94859.0,Home,360,2.1298560467160703,758072,True,1.95,1209
White,Female,2013-10-01,60622.153968253966,18134.0,Home,360,2.7130728849098538,129539,False,0.09,1210
White,Female,2016-08-01,60611.0,115797.0,Home,240,3.106682845165285,939375,False,0.4,1211
Black,Female,2011-05-01,60614.0,198271.0,Home,240,2.646705331469697,1531061,True,0.09,1212
Hispanic/Latino,Female,2018-01-01,60625.0,56698.678468899525,Auto,84,7.22562804230534,37782,True,1.41,1213
Hispanic/Latino,Male,2016-05-01,60625.0,71671.0,Home,240,3.4437868501564206,577831,False,0.37,1214
Other,Female,2017-07-01,60622.153968253966,79015.0,Auto,84,6.131808396032893,60047,False,1.15,1215
Black,Male,2013-12-01,60615.0,56698.678468899525,Home,180,5.347254309768417,886947,False,0.09,1216
Black,Male,2011-04-01,60637.0,79820.0,Home,360,6.250942565583704,642246,True,0.1,1217
Black,Female,2012-04-01,60615.0,40009.0,Auto,84,4.7355392319965,28815,False,0.14,1218
Asian,Female,2012-06-01,60625.0,56698.678468899525,Home,360,3.304535015397736,338152,True,0.16,1219
Black,Male,2017-10-01,60637.0,28840.0,Personal,48,5.095648910405691,6100,False,1.15,1220
White,Male,2014-01-01,60614.0,74464.0,Home,360,4.948201608403266,547916,True,0.07,1221
Black,Female,2018-05-01,60623.0,53809.0,Auto,72,6.285238802560699,9495,False,1.7,1222
Hispanic/Latino,Male,2018-12-01,60611.0,231871.0,Home,300,4.780863542544061,1787521,True,2.27,1223
Asian,Female,2018-01-01,60637.0,113672.0,Auto,72,7.109583160655989,10514,False,1.41,1224
Hispanic/Latino,Male,2016-05-01,60623.0,68610.0,Home,360,3.5565927667790183,589899,False,0.37,1225
Black,Female,2015-03-01,60623.0,3580.0,Auto,72,3.947451473675609,14823,False,0.11,1226
White,Female,2011-02-01,60626.0,2480.0,Auto,72,3.6672026969590177,15365,False,0.16,1227
White,Male,2017-08-01,60614.0,89563.0,Auto,60,6.382713696170574,44378,True,1.16,1228
Black,Male,2018-08-01,60614.0,143536.0,Personal,18,15.234564555816332,288044,True,1.91,1229
Hispanic/Latino,Female,2018-05-01,60623.0,56698.678468899525,Personal,18,9.712563176567569,14320,True,1.7,1230
Black,Female,2012-02-01,60615.0,96049.0,Personal,48,16.6942038265895,7936,False,0.1,1231
Black,Female,2011-12-01,60626.0,49329.0,Auto,72,5.021648625569596,12157,False,0.07,1232
Other,Male,2015-10-01,60625.0,69248.0,Home,240,3.0244526510787937,616689,False,0.12,1233
White,Male,2015-02-01,60611.0,56698.678468899525,Auto,72,6.598012631232222,17468,True,0.11,1234
Black,Male,2016-07-01,60637.0,78546.0,Home,240,2.9637161722709657,536141,False,0.39,1235
Other,Female,2017-05-01,60614.0,56698.678468899525,Auto,84,6.089255074020761,38771,True,0.91,1236
Black,Female,2018-09-01,60615.0,77444.0,Home,240,6.533222430232351,584037,False,1.95,1237
Black,Male,2011-03-01,60637.0,90734.0,Personal,24,14.43811458978806,102514,True,0.14,1238
Hispanic/Latino,Male,2017-08-01,60623.0,63168.0,Auto,60,7.479608023821413,40000,False,1.16,1239
White,Male,2013-11-01,60637.0,32756.0,Auto,72,4.360216392485204,49529,False,0.08,1240
Black,Male,2016-12-01,60637.0,29800.0,Auto,72,3.4479910516586947,23677,False,0.54,1241
White,Female,2017-11-01,60614.0,56698.678468899525,Auto,84,7.361815648389781,17323,True,1.16,1242
Other,Male,2018-03-01,60615.0,134242.0,Auto,72,5.554681234361722,80169,False,1.51,1243
Asian,Male,2017-11-01,60637.0,77017.0,Home,360,4.273044652322282,579322,False,1.16,1244
Black,Female,2012-05-01,60637.0,56100.0,Home,180,0.7746456537796681,439420,False,0.16,1245
Black,Female,2017-06-01,60615.0,38109.0,Auto,84,5.382433360785458,33508,False,1.04,1246
Black,Female,2016-01-01,60623.0,51613.0,Personal,24,14.623586223651667,33711,True,0.34,1247
Hispanic/Latino,Male,2014-10-01,60623.0,72107.0,Home,360,0.9783325556630792,426509,False,0.09,1248
Hispanic/Latino,Male,2015-02-01,60623.0,39281.0,Home,300,3.616273620642424,182870,False,0.11,1249
Black,Female,2013-05-01,60623.0,31655.0,Auto,72,4.841837651330077,5565,False,0.11,1250
White,Male,2017-02-01,60614.0,168823.0,Auto,60,4.481708935364995,29709,True,0.66,1251
Black,Female,2011-01-01,60637.0,3793.0,Auto,72,5.658697900548115,16976,False,0.17,1252
White,Female,2015-09-01,60625.0,51820.0,Personal,18,11.446024899672478,49703,True,0.14,1253
Black,Female,2018-11-01,60637.0,4941.0,Personal,60,27.37500257474578,2805,False,2.2,1254
White,Male,2017-06-01,60611.0,144335.0,Home,240,6.469971109104411,1013190,True,1.04,1255
White,Male,2013-02-01,60637.0,90230.0,Home,180,0.6611169231281374,474230,False,0.15,1256
Black,Male,2017-01-01,60626.0,14411.0,Personal,24,7.444901988276152,1475,False,0.65,1257
Other,Female,2017-04-01,60615.0,68767.0,Home,360,4.340866353575572,465434,False,0.9,1258
Other,Female,2016-08-01,60623.0,59556.0,Home,240,6.751626141619671,455104,False,0.4,1259
Black,Male,2016-09-01,60623.0,67159.0,Auto,60,5.078055998750167,37029,False,0.4,1260
White,Male,2011-06-01,60625.0,94042.0,Auto,84,5.681733366476483,12551,True,0.09,1261
White,Male,2017-08-01,60625.0,74677.0,Auto,60,7.063453993323155,41068,True,1.16,1262
White,Male,2018-06-01,60625.0,40714.0,Personal,24,6.985660236691095,69809,True,1.82,1263
Black,,2018-06-01,60623.0,71417.0,Home,300,2.624735643979875,451346,False,1.82,1264
Black,Male,2013-03-01,60623.0,44464.0,Auto,84,6.602633902529497,8699,False,0.14,1265
Black,Male,2012-08-01,60623.0,38991.0,Home,360,6.948420501647926,306779,False,0.13,1266
White,Female,2016-06-01,60625.0,41579.0,Home,180,4.618363242050129,264143,False,0.38,1267
White,Female,2015-10-01,60625.0,4804.0,Auto,84,4.420902489088716,16553,False,0.12,1268
Black,Male,2011-07-01,60615.0,36562.0,Auto,84,4.399160068679062,11,False,0.07,1269
Other,Male,2018-11-01,60637.0,65011.0,Auto,84,8.140984435520176,55980,False,2.2,1270
Black,Male,2018-01-01,60637.0,6705.0,Home,180,4.380404094563871,42634,False,1.41,1271
Hispanic/Latino,Male,2013-03-01,60623.0,27563.0,Home,360,3.157131448138136,241900,False,0.14,1272
Black,Male,2014-02-01,60623.0,57831.0,Home,360,0.6218920369786287,406260,False,0.07,1273
Other,Male,2013-09-01,60623.0,8630.0,Personal,48,7.240820253427017,9453,True,0.08,1274
White,Female,2016-06-01,60622.153968253966,56698.678468899525,Home,360,2.0784095037113066,725006,True,0.38,1275
White,Male,2017-01-01,60625.0,131004.0,Home,240,5.762981122735342,956363,True,0.65,1276
Hispanic/Latino,Male,2016-02-01,60623.0,42588.0,Home,360,5.258752839421289,327042,False,0.38,1277
Hispanic/Latino,Male,2018-04-01,60623.0,29953.0,Personal,60,22.10036317686103,46822,True,1.69,1278
Black,Female,2017-06-01,60623.0,56698.678468899525,Personal,24,8.30665829632774,23597,True,1.04,1279
Hispanic/Latino,Male,2017-05-01,60623.0,47211.0,Auto,72,6.077700743887055,67623,False,0.91,1280
Black,Male,2016-06-01,60626.0,47527.0,Auto,84,5.250434204107676,5130,False,0.38,1281
Black,Female,2017-07-01,60637.0,53766.0,Auto,72,5.073045733706685,19425,False,1.15,1282
Black,Female,2017-02-01,60623.0,7318.0,Personal,18,16.081061796385402,7323,False,0.66,1283
Black,Male,2017-03-01,60637.0,16895.0,Personal,60,11.222689370846386,19791,True,0.79,1284
White,Female,2016-11-01,60625.0,56698.678468899525,Auto,72,5.199958836465523,59415,True,0.41,1285
Hispanic/Latino,Male,2012-06-01,60623.0,67464.0,Home,180,2.6298371661759363,408199,False,0.16,1286
Black,Male,2013-11-01,60623.0,57942.0,Auto,72,4.702083417916337,6271,False,0.08,1287
Black,Male,2013-01-01,60637.0,3432.0,Home,180,3.119213050360296,24911,False,0.14,1288
Black,Male,2017-09-01,60626.0,36950.0,Auto,72,5.069822815144517,34576,False,1.15,1289
White,Female,2011-12-01,60611.0,56698.678468899525,Home,360,3.2216340885162973,2141757,True,0.07,1290
Black,Male,2013-06-01,60637.0,91748.0,Home,300,2.915518192362973,664475,False,0.09,1291
Hispanic/Latino,Male,2018-07-01,60623.0,22052.0,Auto,72,5.892470810220054,2654,False,1.91,1292
Other,Female,2018-11-01,60626.0,6636.0,Personal,60,6.864399594243262,4976,False,2.2,1293
Black,Female,2017-04-01,60623.0,12341.0,Auto,84,4.804169089896416,16343,False,0.9,1294
White,Female,2017-05-01,60614.0,56698.678468899525,Auto,72,5.961869143035785,8694,True,0.91,1295
White,Male,2011-06-01,60611.0,174576.0,Home,240,3.3093929233333617,1158326,True,0.09,1296
Black,Female,2018-06-01,60615.0,56698.678468899525,Personal,24,9.658455300003968,71093,True,1.82,1297
Black,Female,2018-06-01,60615.0,56698.678468899525,Personal,24,9.658455300003968,71093,True,1.82,1298
,Female,2011-07-01,60625.0,25230.0,Home,360,0.9748703792221451,182214,False,0.07,1302
